833,3065,2697,30,1
834,1563,2939,33,1
835,2981,2568,32,1
836,1277,697,29,1
837,2901,1042,31,1
838,818,1590,28,1
839,2721,2871,35,1
840,2849,758,28,1
841,3198,2441,35,1
842,3098,1247,29,1
843,2945,2625,31,1
844,377,1490,35,1
845,2328,3282,30,1
846,2084,261,34,1
847,3008,2435,33,1
848,2078,2937,30,1
849,473,2166,31,1
850,974,1187,30,1
851,1378,950,35,1
852,2396,638,30,1
853,2205,2767,30,1
854,509,1049,30,1
855,1075,2815,30,1
856,1048,2657,29,1
857,1677,394,30,1
858,1975,3277,32,1
859,739,933,30,1
860,3149,1550,34,1
861,2871,1803,29,1
862,532,2143,30,1
863,815,1446,29,1
864,2840,2493,32,1
865,353,1683,30,1
866,1238,338,30,1
867,1334,2920,34,1
868,1265,758,35,1
869,2555,2777,30,1
870,562,2381,32,1
871,430,1488,31,1
872,799,827,30,1
873,1591,318,32,1
874,1880,458,30,1
875,859,558,31,1
876,862,620,30,1
877,1001,833,33,1
878,3362,1539,30,1
879,3028,2091,30,1
880,807,1153,30,1
881,2494,333,30,1
882,2856,2074,33,1
883,1068,655,35,1
884,1626,3149,29,1
885,973,2921,30,1
886,701,2654,30,1
887,2002,645,33,1
888,3312,1536,29,1
889,324,1219,30,1
890,2998,2503,31,1
891,517,2047,29,1
892,3178,2080,32,1
893,2438,535,30,1
894,1313,3125,30,1
895,3334,1300,29,1
896,1823,665,35,1
897,919,1847,29,1
898,3167,2278,28,1
899,1284,3017,30,1
900,2518,677,34,1
901,3123,1987,30,1
902,2883,722,31,1
903,2364,855,31,1
904,1060,860,30,1
905,1801,2714,31,1
906,267,2027,32,1
907,3382,1260,29,1
908,2276,2979,30,1
909,2904,2018,34,1
910,852,918,31,1
911,1231,3032,29,1
912,2928,1964,28,1
913,1970,3153,30,1
914,2469,378,28,1
915,1758,300,30,1
916,3242,2595,28,1
917,3325,2441,29,1
918,223,1512,32,1
919,793,2579,31,1
920,1164,566,33,1
921,1449,726,31,1
922,644,2050,35,1
923,3199,1102,29,1
924,777,1413,29,1
925,2088,719,30,1
926,491,2233,35,1
927,1639,3230,32,1
928,648,2821,32,1
929,2970,2380,32,1
930,3424,1778,29,1
931,1513,3397,29,1
932,1096,982,33,1
933,1922,245,33,1
934,2792,3030,32,1
935,409,2153,33,1
936,528,2635,30,1
937,459,2646,30,1
938,2720,667,30,1
939,3344,1691,31,1
940,221,1966,33,1
941,3150,1782,31,1
942,780,2815,32,1
943,3282,1793,34,1
944,1714,201,26,1
945,2744,1102,32,1
946,545,2574,30,1
947,2730,3033,29,1
948,680,1344,31,1
949,1950,598,28,1
950,1457,3158,31,1
951,1805,725,34,1
952,2221,2975,28,1
953,335,2273,32,1
954,2433,476,30,1
955,1226,567,27,1
956,2299,883,35,1
957,3120,1143,29,1
958,1061,2931,32,1
959,1462,2818,30,1
960,1939,3350,30,1
961,1842,418,29,1
962,3099,1802,29,1
963,2084,385,30,1
964,3148,2557,30,1
965,1466,2957,30,1
966,456,1272,32,1
967,3172,1151,33,1
968,2862,2180,33,1
969,2600,2610,33,1
970,2941,2512,33,1
971,2863,858,30,1
972,1167,2416,28,1
973,1725,3424,29,1
974,2971,1407,33,1
975,2674,696,31,1
976,542,2205,33,1
977,2138,408,31,1
978,651,2120,31,1
979,1815,3220,30,1
980,1520,448,28,1
981,706,2078,35,1
982,1543,291,30,1
983,2344,664,29,1
984,1982,3015,34,1
985,756,2403,31,1
986,3368,1747,30,1
987,1585,3196,32,1
988,813,1966,35,1
989,1385,3364,28,1
990,3140,1195,31,1
991,2644,1004,29,1
992,2307,376,29,1
993,760,2118,31,1
994,1354,678,33,1
995,1853,518,30,1
996,511,1704,31,1
997,2730,724,31,1
998,914,1570,30,1
999,472,1762,34,1
1000,1513,398,29,1
1001,1034,2767,33,1
1002,2020,381,30,1
1003,1122,2954,31,1
1004,1447,529,35,1
1005,1267,2930,31,1
1006,3173,2503,31,1
1007,526,1762,30,1
1008,3259,1223,31,1
1009,2480,503,29,1
1010,3222,1699,33,1
1011,2697,2987,31,1
1012,1871,299,32,1
1013,1214,2937,30,1
1014,434,2322,31,1
1015,652,2455,30,1
1016,1961,386,35,1
1017,3188,2210,26,1
1018,595,1555,30,1
1019,1064,2988,33,1
1020,2163,3030,35,1
1021,1107,699,33,1
1022,902,2774,31,1
1023,2611,3204,35,1
1024,2243,2614,28,1
1025,2621,3141,35,1
1026,3232,1907,33,1
1027,2323,3087,30,1
1028,3003,898,34,1
1029,856,2562,33,1
1030,914,2725,28,1
1031,578,1615,34,1
1032,346,2270,34,1
1033,1863,2999,28,1
1034,2876,2618,35,1
1035,1378,2875,33,1
1036,2584,2322,33,1
1037,567,1032,29,1
1038,1778,3366,35,1
1039,1309,2970,30,1
1040,546,2467,34,1
1041,2442,3170,31,1
1042,1320,731,30,1
1043,2306,273,31,1
1044,1790,3158,32,1
1045,3084,1423,30,1
1046,2641,2987,30,1
1047,2165,2966,30,1
1048,2838,656,30,1
1049,312,1596,31,1
1050,1189,3245,30,1
1051,2859,3036,35,1
1052,2368,2947,30,1
1053,955,3174,30,1
1054,1696,3303,35,1
1055,2576,2716,32,1
1056,3363,1196,28,1
1057,2812,2732,31,1
1058,2995,1253,27,1
1059,2577,460,30,1
1060,3119,844,29,1
1061,3419,1419,30,1
1062,3279,1581,34,1
1063,2548,312,29,1
1064,3343,1992,32,1
1065,3028,2372,33,1
1066,3032,2809,31,1
1067,3253,1416,25,1
1068,1079,1242,32,1
1069,3045,2307,31,1
1070,3168,1374,31,1
1071,2946,1732,34,1
1072,1235,2889,29,1
1073,741,2254,35,1
1074,3405,1478,32,1
1075,1866,3060,31,1
1076,3132,1022,33,1
1077,445,1152,30,1
1078,3380,1743,34,1
1079,615,2863,35,1
1080,2027,3125,35,1
1081,519,1257,31,1
1082,2065,329,35,1
1083,3043,2868,30,1
1084,2350,600,31,1
1085,2181,685,28,1
1086,1978,492,27,1
1087,3041,770,33,1
1088,528,2288,30,1
1089,963,2794,35,1
1090,2720,2562,35,1
1091,415,2027,31,1
1092,635,874,31,1
1093,3456,1822,31,1
1094,620,1876,35,1
1095,2463,892,34,1
1096,2073,3094,29,1
1097,3063,1755,35,1
1098,3086,1656,30,1
1099,1051,544,31,1
1100,1461,418,30,1
1101,2143,727,30,1
1102,1412,2929,35,1
1103,549,2091,30,1
1104,2144,2798,35,1
1105,1521,3049,35,1
1106,2604,886,34,1
1107,1012,3198,34,1
1108,1520,3178,31,1
1109,3367,2332,29,1
1110,2809,473,28,1
1111,1112,444,30,1
1112,1816,2960,35,1
1113,3260,1107,32,1
1114,3105,752,30,1
1115,956,879,31,1
1116,2400,2692,29,1
1117,745,2533,34,1
1118,3033,1517,30,1
1119,2394,564,30,1
1120,926,2568,33,1
1121,2716,3149,32,1
1122,1967,3409,31,1
1123,295,2439,29,1
1124,2381,456,30,1
1125,2937,1550,28,1
1126,2990,1787,34,1
1127,1849,3274,34,1
1128,347,2162,30,1
1129,2756,561,33,1
1130,3150,2346,29,1
1131,1768,160,32,1
1132,2388,507,26,1
1133,274,1557,30,1
1134,601,2094,29,1
1135,1015,2888,30,1
1136,455,1058,29,1
1137,689,1832,30,1
1138,342,1541,31,1
1139,2011,587,33,1
1140,1250,3094,34,1
1141,303,1651,31,1
1142,1790,613,30,1
1143,425,1104,30,1
1144,1468,470,29,1
1145,3096,1598,33,1
1146,794,1297,35,1
1147,782,580,32,1
1148,843,2803,33,1
1149,2254,830,31,1
1150,1617,393,34,1
1151,3062,1473,29,1
1152,3229,1974,33,1
1153,3394,1974,35,1
1154,403,1668,31,1
1155,1769,208,25,1
1156,919,839,30,1
1157,2166,281,31,1
1158,268,1895,32,1
1159,3266,1734,30,1
1160,572,2261,30,1
1161,2674,3048,34,1
1162,1271,521,28,1
1163,3318,2340,30,1
1164,2891,672,35,1
1165,913,2894,28,1
1166,752,870,33,1
1167,245,1722,31,1
1168,466,2047,31,1
1169,3062,717,33,1
1170,2245,394,32,1
1171,2078,396,29,1
1172,496,1164,30,1
1173,511,1311,29,1
1174,613,1061,32,1
1175,358,2105,30,1
1176,2941,1234,33,1
1177,2054,2670,28,1
1178,2123,667,33,1
1179,537,1202,33,1
1180,2385,3278,32,1
1181,362,1742,35,1
1182,3068,1124,33,1
1183,2145,2733,34,1
1184,2596,565,34,1
1185,579,1978,30,1
1186,2964,608,34,1
1187,612,2562,34,1
1188,1830,198,32,1
1189,3101,1372,29,1
1190,2726,516,30,1
1191,3091,2189,31,1
1192,2847,1383,33,1
1193,1685,3068,32,1
1194,2252,3196,30,1
1195,2285,2879,35,1
1196,3025,1170,30,1
1197,3177,1475,30,1
1198,3298,1170,32,1
1199,2844,2010,33,1
1200,2512,3262,31,1
1201,1101,2643,30,1
1202,2624,676,29,1
1203,406,2032,32,1
1204,842,788,32,1
1205,2350,3330,32,1
