1,906,29,0.0090602,0.0054004
1,399,34,0.0081812,0.0095853
1,83,46,0.013205,0.0075121
1,46,83,0.013205,0.0075121
1,318,102,0.0042772,0.033073
1,209,150,0.0043761,0.025303
1,541,179,0.0019008,0.017065
1,219,193,0.015631,0.020982
1,572,204,0.0074063,0.013947
1,150,209,0.0043761,0.025303
1,703,210,0.0041552,0.0091849
1,1201,210,-0.0059735,0.0089103
1,193,219,0.015631,0.020982
1,1099,244,0.00065016,0.017243
1,102,318,0.0042772,0.033073
1,394,347,-0.0056149,0.016743
1,1625,363,-0.0021553,0.011812
1,624,382,0.0031626,0.038736
1,347,394,-0.0056149,0.016743
1,34,399,0.0081812,0.0095853
1,541,416,-0.0032825,0.012462
1,1402,454,0.0053701,0.0091137
1,1312,465,0.033433,0.057235
1,990,480,0.0065896,0.021163
1,808,498,0.0053758,0.01364
1,179,541,0.0019008,0.017065
1,416,541,-0.0032825,0.012462
1,1135,568,0.0043307,0.0083815
1,204,572,0.0074063,0.013947
1,1454,605,0.0026465,0.011342
1,1212,614,-0.000263,0.010594
1,382,624,0.0031626,0.038736
1,1116,629,-0.0049331,0.015128
1,1488,646,0.0005486,0.0089818
1,1779,656,-0.0429,0.024504
1,934,676,-0.0019662,0.009399
1,210,703,0.0041552,0.0091849
1,1191,734,0.0061275,0.011853
1,823,736,0.0031833,0.0078435
1,812,764,0.0018943,0.010418
1,1710,784,0.0081154,0.015328
1,1143,786,0.0024568,0.020021
1,498,808,0.0053758,0.01364
1,764,812,0.0018943,0.010418
1,736,823,0.0031833,0.0078435
1,1227,881,0.0063525,0.015603
1,29,906,0.0090602,0.0054004
1,676,934,-0.0019662,0.009399
1,997,975,0.0004423,0.012339
1,480,990,0.0065896,0.021163
1,975,997,0.0004423,0.012339
1,1456,1040,-0.0023339,0.010618
1,1107,1053,0.010524,0.017483
1,1472,1054,-0.0026639,0.011985
1,1312,1060,-0.031899,0.029794
1,244,1099,0.00065016,0.017243
1,1053,1107,0.010524,0.017483
1,629,1116,-0.0049331,0.015128
1,1151,1118,-0.0048024,0.02931
1,568,1135,0.0043307,0.0083815
1,786,1143,0.0024568,0.020021
1,1317,1150,-0.0057304,0.020429
1,1118,1151,-0.0048024,0.02931
1,734,1191,0.0061275,0.011853
1,1688,1191,-0.0064615,0.01081
1,210,1201,-0.0059735,0.0089103
1,614,1212,-0.000263,0.010594
1,881,1227,0.0063525,0.015603
1,1606,1227,-0.0039213,0.009096
1,1561,1261,-0.0066437,0.006561
1,1777,1270,-0.037583,0.029016
1,1726,1288,-0.0042892,0.0086138
1,465,1312,0.033433,0.057235
1,1060,1312,-0.031899,0.029794
1,1150,1317,-0.0057304,0.020429
1,1532,1323,-0.010808,0.0050701
1,1717,1326,-0.0025576,0.0085597
1,1443,1376,0.0024835,0.0067441
1,454,1402,0.0053701,0.0091137
1,1409,1405,0.0016387,0.0087991
1,1405,1409,0.0016387,0.0087991
1,1376,1443,0.0024835,0.0067441
1,1619,1443,-0.0013242,0.011886
1,605,1454,0.0026465,0.011342
1,1711,1454,-0.0041308,0.013907
1,1040,1456,-0.0023339,0.010618
1,1054,1472,-0.0026639,0.011985
1,646,1488,0.0005486,0.0089818
1,1323,1532,-0.010808,0.0050701
1,1261,1561,-0.0066437,0.006561
1,1227,1606,-0.0039213,0.009096
1,1443,1619,-0.0013242,0.011886
1,363,1625,-0.0021553,0.011812
1,1191,1688,-0.0064615,0.01081
1,784,1710,0.0081154,0.015328
1,1454,1711,-0.0041308,0.013907
1,1326,1717,-0.0025576,0.0085597
1,1288,1726,-0.0042892,0.0086138
1,1773,1752,-0.007543,0.013266
1,1752,1773,-0.007543,0.013266
1,1270,1777,-0.037583,0.029016
1,656,1779,-0.0429,0.024504
